group;id;course;semester;grade
2;267;Interstellar Travel and Navigation;2;3.5
2;267;Interstellar Travel and Navigation;2;6.5
2;267;Interstellar Travel and Navigation;2;11
2;267;Interstellar Travel and Navigation;2;8.5
2;267;Interstellar Travel and Navigation;2;10
2;267;Interstellar Travel and Navigation;2;0
2;267;Interstellar Travel and Navigation;2;15
2;267;Interstellar Travel and Navigation;2;8.5
2;267;Interstellar Travel and Navigation;2;9.5
2;267;Interstellar Travel and Navigation;2;6
2;267;Neurotechnology and Mind Control;1;6.25
2;267;Neurotechnology and Mind Control;1;10
2;267;Neurotechnology and Mind Control;1;8.75
2;267;Neurotechnology and Mind Control;1;10.25
2;267;Neurotechnology and Mind Control;1;7.75
2;267;Neurotechnology and Mind Control;1;12
2;267;Neurotechnology and Mind Control;1;12
2;267;Neurotechnology and Mind Control;1;8.75
2;267;Neurotechnology and Mind Control;1;7.25
2;267;Quantum Physics and Time Manipulation;2;7
2;267;Quantum Physics and Time Manipulation;2;9
2;267;Quantum Physics and Time Manipulation;2;7
2;267;Quantum Physics and Time Manipulation;2;9
2;267;Quantum Physics and Time Manipulation;2;7
2;267;Quantum Physics and Time Manipulation;2;4
2;267;Quantum Physics and Time Manipulation;2;7
2;267;Quantum Physics and Time Manipulation;2;8
2;267;Quantum Physics and Time Manipulation;2;6
2;267;Space Law and Ethics;1;7
2;267;Space Law and Ethics;1;6.5
2;267;Space Law and Ethics;1;6
2;267;Space Law and Ethics;1;7.5
2;267;Space Law and Ethics;1;4
2;267;Space Law and Ethics;1;5.5
2;267;Space Law and Ethics;1;2.5
2;267;Space Law and Ethics;1;9
2;267;Space Law and Ethics;1;7.5
2;267;Space Law and Ethics;1;5
2;267;Virtual Reality and Simulated Environments;1;16.4
2;267;Virtual Reality and Simulated Environments;1;14.7
2;267;Virtual Reality and Simulated Environments;1;14.2
2;267;Virtual Reality and Simulated Environments;1;15.3
2;267;Virtual Reality and Simulated Environments;1;16
2;267;Virtual Reality and Simulated Environments;1;18.3
2;267;Xenobiology and Extraterrestrial Life;1;7.75
2;267;Xenobiology and Extraterrestrial Life;1;7.5
2;267;Xenobiology and Extraterrestrial Life;1;6.75
2;267;Xenobiology and Extraterrestrial Life;1;7.5
2;267;Xenobiology and Extraterrestrial Life;1;7.25
2;274;Artificial Intelligence and Robotics;2;13.1
2;274;Artificial Intelligence and Robotics;2;11.3
2;274;Artificial Intelligence and Robotics;2;8.9
2;274;Artificial Intelligence and Robotics;2;13.1
2;274;Artificial Intelligence and Robotics;2;9.7
2;274;Artificial Intelligence and Robotics;2;10.2
2;274;Artificial Intelligence and Robotics;2;9.6
2;274;Astroengineering and Planetary Colonization;1;6.5
2;274;Astroengineering and Planetary Colonization;1;4.5
2;274;Astroengineering and Planetary Colonization;1;7
2;274;Astroengineering and Planetary Colonization;1;12
2;274;Astroengineering and Planetary Colonization;1;7.5
2;274;Astroengineering and Planetary Colonization;1;5.5
2;274;Astroengineering and Planetary Colonization;1;6.5
2;274;Astroengineering and Planetary Colonization;1;4
2;274;Cybernetics and Human Augmentation;1;11
2;274;Cybernetics and Human Augmentation;1;7
2;274;Cybernetics and Human Augmentation;1;12
2;274;Cybernetics and Human Augmentation;1;15
2;274;Cybernetics and Human Augmentation;1;13
2;274;Cybernetics and Human Augmentation;1;8
2;274;Cybernetics and Human Augmentation;1;12
2;274;Cybernetics and Human Augmentation;1;13
2;274;Cybernetics and Human Augmentation;1;12
2;274;Cybernetics and Human Augmentation;1;10
2;274;Energy Harvesting and Sustainability;2;14.2
2;274;Energy Harvesting and Sustainability;2;8
2;274;Energy Harvesting and Sustainability;2;13.2
2;274;Energy Harvesting and Sustainability;2;16.5
2;274;Interstellar Travel and Navigation;2;13.5
2;274;Interstellar Travel and Navigation;2;14.5
2;274;Interstellar Travel and Navigation;2;10
2;274;Interstellar Travel and Navigation;2;10.5
2;274;Interstellar Travel and Navigation;2;9
2;274;Interstellar Travel and Navigation;2;2
2;274;Interstellar Travel and Navigation;2;8.5
2;274;Interstellar Travel and Navigation;2;6.5
2;274;Interstellar Travel and Navigation;2;10.5
2;274;Interstellar Travel and Navigation;2;9
2;274;Neurotechnology and Mind Control;1;6.5
2;274;Neurotechnology and Mind Control;1;8
2;274;Neurotechnology and Mind Control;1;8
2;274;Neurotechnology and Mind Control;1;8.75
2;274;Neurotechnology and Mind Control;1;8.75
2;274;Neurotechnology and Mind Control;1;9
2;274;Neurotechnology and Mind Control;1;10.5
2;274;Neurotechnology and Mind Control;1;8
2;274;Neurotechnology and Mind Control;1;13
2;274;Quantum Physics and Time Manipulation;2;10
2;274;Quantum Physics and Time Manipulation;2;9
2;274;Quantum Physics and Time Manipulation;2;5
2;274;Quantum Physics and Time Manipulation;2;10
2;274;Quantum Physics and Time Manipulation;2;5
2;274;Quantum Physics and Time Manipulation;2;10
2;274;Quantum Physics and Time Manipulation;2;8
2;274;Quantum Physics and Time Manipulation;2;10
2;274;Quantum Physics and Time Manipulation;2;7
2;274;Quantum Physics and Time Manipulation;2;11
2;274;Space Law and Ethics;1;5.5
2;274;Space Law and Ethics;1;7
2;274;Space Law and Ethics;1;4.5
2;274;Space Law and Ethics;1;7.5
2;274;Space Law and Ethics;1;7
2;274;Space Law and Ethics;1;5.5
2;274;Space Law and Ethics;1;5
2;274;Space Law and Ethics;1;5
2;274;Space Law and Ethics;1;7
2;274;Space Law and Ethics;1;3.5
2;274;Virtual Reality and Simulated Environments;1;14.8
2;274;Virtual Reality and Simulated Environments;1;20
2;274;Virtual Reality and Simulated Environments;1;16
2;274;Virtual Reality and Simulated Environments;1;17.2
2;274;Virtual Reality and Simulated Environments;1;15.7
2;274;Virtual Reality and Simulated Environments;1;11.1
2;274;Xenobiology and Extraterrestrial Life;1;4
2;274;Xenobiology and Extraterrestrial Life;1;4.75
2;274;Xenobiology and Extraterrestrial Life;1;6.5
2;274;Xenobiology and Extraterrestrial Life;1;9.5
2;274;Xenobiology and Extraterrestrial Life;1;4.25
2;295;Artificial Intelligence and Robotics;2;10.4
2;295;Artificial Intelligence and Robotics;2;13
2;295;Artificial Intelligence and Robotics;2;9.6
2;295;Artificial Intelligence and Robotics;2;9.9
2;295;Artificial Intelligence and Robotics;2;12.9
2;295;Artificial Intelligence and Robotics;2;11.3
2;295;Astroengineering and Planetary Colonization;1;7
2;295;Astroengineering and Planetary Colonization;1;5
2;295;Astroengineering and Planetary Colonization;1;6.5
2;295;Astroengineering and Planetary Colonization;1;5.5
2;295;Astroengineering and Planetary Colonization;1;6.5
2;295;Astroengineering and Planetary Colonization;1;2
2;295;Astroengineering and Planetary Colonization;1;13
2;295;Astroengineering and Planetary Colonization;1;4
2;295;Cybernetics and Human Augmentation;1;9
2;295;Cybernetics and Human Augmentation;1;11
2;295;Cybernetics and Human Augmentation;1;15
2;295;Cybernetics and Human Augmentation;1;13
2;295;Cybernetics and Human Augmentation;1;10
2;295;Cybernetics and Human Augmentation;1;13
2;295;Cybernetics and Human Augmentation;1;13
2;295;Cybernetics and Human Augmentation;1;10
2;295;Cybernetics and Human Augmentation;1;6
2;295;Cybernetics and Human Augmentation;1;14
2;295;Energy Harvesting and Sustainability;2;11.8
2;295;Energy Harvesting and Sustainability;2;10
2;295;Energy Harvesting and Sustainability;2;11.6
2;295;Energy Harvesting and Sustainability;2;11.4
2;295;Interstellar Travel and Navigation;2;2.5
2;295;Interstellar Travel and Navigation;2;4.5
2;295;Interstellar Travel and Navigation;2;8
2;295;Interstellar Travel and Navigation;2;7.5
2;295;Interstellar Travel and Navigation;2;8
2;295;Interstellar Travel and Navigation;2;15.5
2;295;Interstellar Travel and Navigation;2;5
2;295;Interstellar Travel and Navigation;2;6
2;295;Interstellar Travel and Navigation;2;14.5
2;295;Interstellar Travel and Navigation;2;10
2;295;Neurotechnology and Mind Control;1;9.25
2;295;Neurotechnology and Mind Control;1;11
2;295;Neurotechnology and Mind Control;1;11.25
2;295;Neurotechnology and Mind Control;1;11.5
2;295;Neurotechnology and Mind Control;1;12
2;295;Neurotechnology and Mind Control;1;7.25
2;295;Neurotechnology and Mind Control;1;5
2;295;Neurotechnology and Mind Control;1;12
2;295;Neurotechnology and Mind Control;1;9.5
2;295;Quantum Physics and Time Manipulation;2;7
2;295;Quantum Physics and Time Manipulation;2;10
2;295;Quantum Physics and Time Manipulation;2;8
2;295;Quantum Physics and Time Manipulation;2;6
2;295;Quantum Physics and Time Manipulation;2;7
2;295;Quantum Physics and Time Manipulation;2;5
2;295;Quantum Physics and Time Manipulation;2;6
2;295;Quantum Physics and Time Manipulation;2;9
2;295;Space Law and Ethics;1;5
2;295;Space Law and Ethics;1;3
2;295;Space Law and Ethics;1;7.5
2;295;Space Law and Ethics;1;6
2;295;Space Law and Ethics;1;10
2;295;Space Law and Ethics;1;7.5
2;295;Space Law and Ethics;1;5
2;295;Space Law and Ethics;1;7
2;295;Space Law and Ethics;1;4.5
2;295;Space Law and Ethics;1;5
2;295;Virtual Reality and Simulated Environments;1;17.7
2;295;Virtual Reality and Simulated Environments;1;13.4
2;295;Virtual Reality and Simulated Environments;1;13.3
2;295;Virtual Reality and Simulated Environments;1;19.2
2;295;Virtual Reality and Simulated Environments;1;13.7
2;295;Virtual Reality and Simulated Environments;1;15.8
2;295;Xenobiology and Extraterrestrial Life;1;7.5
2;295;Xenobiology and Extraterrestrial Life;1;7.75
2;295;Xenobiology and Extraterrestrial Life;1;3.75
2;295;Xenobiology and Extraterrestrial Life;1;7.75
2;295;Xenobiology and Extraterrestrial Life;1;8
2;307;Artificial Intelligence and Robotics;2;10.8
2;307;Artificial Intelligence and Robotics;2;9.7
2;307;Artificial Intelligence and Robotics;2;12.1
2;307;Artificial Intelligence and Robotics;2;11.2
2;307;Artificial Intelligence and Robotics;2;12.1
2;307;Artificial Intelligence and Robotics;2;10.2
2;307;Artificial Intelligence and Robotics;2;9.9
2;307;Astroengineering and Planetary Colonization;1;2
2;307;Astroengineering and Planetary Colonization;1;10
2;307;Astroengineering and Planetary Colonization;1;2.5
2;307;Astroengineering and Planetary Colonization;1;0.5
2;307;Astroengineering and Planetary Colonization;1;4.5
2;307;Astroengineering and Planetary Colonization;1;8
2;307;Astroengineering and Planetary Colonization;1;7
2;307;Cybernetics and Human Augmentation;1;10
2;307;Cybernetics and Human Augmentation;1;9
2;307;Cybernetics and Human Augmentation;1;10
2;307;Cybernetics and Human Augmentation;1;9
2;307;Cybernetics and Human Augmentation;1;14
2;307;Cybernetics and Human Augmentation;1;11
2;307;Cybernetics and Human Augmentation;1;8
2;307;Cybernetics and Human Augmentation;1;12
2;307;Cybernetics and Human Augmentation;1;15
2;307;Energy Harvesting and Sustainability;2;8.7
2;307;Energy Harvesting and Sustainability;2;14.3
2;307;Energy Harvesting and Sustainability;2;13
2;307;Energy Harvesting and Sustainability;2;11.7
2;307;Interstellar Travel and Navigation;2;8
2;307;Interstellar Travel and Navigation;2;2.5
2;307;Interstellar Travel and Navigation;2;15.5
2;307;Interstellar Travel and Navigation;2;13
2;307;Interstellar Travel and Navigation;2;14
2;307;Interstellar Travel and Navigation;2;6.5
2;307;Interstellar Travel and Navigation;2;9
2;307;Interstellar Travel and Navigation;2;7.5
2;307;Interstellar Travel and Navigation;2;10.5
2;307;Interstellar Travel and Navigation;2;9.5
2;307;Neurotechnology and Mind Control;1;9.25
2;307;Neurotechnology and Mind Control;1;5.25
2;307;Neurotechnology and Mind Control;1;7.75
2;307;Neurotechnology and Mind Control;1;12.25
2;307;Neurotechnology and Mind Control;1;11.25
2;307;Neurotechnology and Mind Control;1;5.25
2;307;Neurotechnology and Mind Control;1;7.25
2;307;Neurotechnology and Mind Control;1;12.5
2;307;Quantum Physics and Time Manipulation;2;9
2;307;Quantum Physics and Time Manipulation;2;10
2;307;Quantum Physics and Time Manipulation;2;6
2;307;Quantum Physics and Time Manipulation;2;9
2;307;Quantum Physics and Time Manipulation;2;8
2;307;Quantum Physics and Time Manipulation;2;6
2;307;Quantum Physics and Time Manipulation;2;8
2;307;Quantum Physics and Time Manipulation;2;9
2;307;Space Law and Ethics;1;4.5
2;307;Space Law and Ethics;1;5.5
2;307;Space Law and Ethics;1;8.5
2;307;Space Law and Ethics;1;4
2;307;Space Law and Ethics;1;5.5
2;307;Space Law and Ethics;1;9
2;307;Space Law and Ethics;1;9
2;307;Space Law and Ethics;1;5.5
2;307;Space Law and Ethics;1;5
2;307;Space Law and Ethics;1;2
2;307;Virtual Reality and Simulated Environments;1;16.5
2;307;Virtual Reality and Simulated Environments;1;13.8
2;307;Virtual Reality and Simulated Environments;1;15.8
2;307;Virtual Reality and Simulated Environments;1;18.6
2;307;Virtual Reality and Simulated Environments;1;12.2
2;307;Virtual Reality and Simulated Environments;1;15.7
2;307;Xenobiology and Extraterrestrial Life;1;5
2;307;Xenobiology and Extraterrestrial Life;1;8
2;307;Xenobiology and Extraterrestrial Life;1;2.5
2;307;Xenobiology and Extraterrestrial Life;1;8.25
2;307;Xenobiology and Extraterrestrial Life;1;2.75
2;328;Artificial Intelligence and Robotics;2;10.5
2;328;Artificial Intelligence and Robotics;2;8.5
2;328;Artificial Intelligence and Robotics;2;10.2
2;328;Artificial Intelligence and Robotics;2;10.4
2;328;Artificial Intelligence and Robotics;2;9.6
2;328;Artificial Intelligence and Robotics;2;10.1
2;328;Artificial Intelligence and Robotics;2;10
2;328;Astroengineering and Planetary Colonization;1;3
2;328;Astroengineering and Planetary Colonization;1;1.5
2;328;Astroengineering and Planetary Colonization;1;8.5
2;328;Astroengineering and Planetary Colonization;1;6
2;328;Astroengineering and Planetary Colonization;1;9
2;328;Astroengineering and Planetary Colonization;1;6.5
2;328;Astroengineering and Planetary Colonization;1;5.5
2;328;Astroengineering and Planetary Colonization;1;1
2;328;Cybernetics and Human Augmentation;1;13
2;328;Cybernetics and Human Augmentation;1;8
2;328;Cybernetics and Human Augmentation;1;10
2;328;Cybernetics and Human Augmentation;1;11
2;328;Cybernetics and Human Augmentation;1;14
2;328;Cybernetics and Human Augmentation;1;11
2;328;Cybernetics and Human Augmentation;1;9
2;328;Cybernetics and Human Augmentation;1;13
2;328;Cybernetics and Human Augmentation;1;11
2;328;Energy Harvesting and Sustainability;2;15.1
2;328;Energy Harvesting and Sustainability;2;12.5
2;328;Energy Harvesting and Sustainability;2;13.7
2;328;Energy Harvesting and Sustainability;2;7.5
2;328;Interstellar Travel and Navigation;2;12
2;328;Interstellar Travel and Navigation;2;9
2;328;Interstellar Travel and Navigation;2;2.5
2;328;Interstellar Travel and Navigation;2;8
2;328;Interstellar Travel and Navigation;2;9.5
2;328;Interstellar Travel and Navigation;2;6
2;328;Interstellar Travel and Navigation;2;14
2;328;Interstellar Travel and Navigation;2;4.5
2;328;Interstellar Travel and Navigation;2;11
2;328;Interstellar Travel and Navigation;2;5.5
2;328;Neurotechnology and Mind Control;1;10
2;328;Neurotechnology and Mind Control;1;12.75
2;328;Neurotechnology and Mind Control;1;11.75
2;328;Neurotechnology and Mind Control;1;9.25
2;328;Neurotechnology and Mind Control;1;10.5
2;328;Neurotechnology and Mind Control;1;6.25
2;328;Neurotechnology and Mind Control;1;5
2;328;Neurotechnology and Mind Control;1;7
2;328;Neurotechnology and Mind Control;1;8.75
2;328;Quantum Physics and Time Manipulation;2;7
2;328;Quantum Physics and Time Manipulation;2;9
2;328;Quantum Physics and Time Manipulation;2;8
2;328;Quantum Physics and Time Manipulation;2;7
2;328;Quantum Physics and Time Manipulation;2;5
2;328;Quantum Physics and Time Manipulation;2;12
2;328;Quantum Physics and Time Manipulation;2;10
2;328;Quantum Physics and Time Manipulation;2;8
2;328;Quantum Physics and Time Manipulation;2;7
2;328;Quantum Physics and Time Manipulation;2;9
2;328;Space Law and Ethics;1;8.5
2;328;Space Law and Ethics;1;6
2;328;Space Law and Ethics;1;5
2;328;Space Law and Ethics;1;3.5
2;328;Space Law and Ethics;1;7.5
2;328;Space Law and Ethics;1;7
2;328;Space Law and Ethics;1;8.5
2;328;Space Law and Ethics;1;5.5
2;328;Space Law and Ethics;1;7.5
2;328;Space Law and Ethics;1;6
2;328;Virtual Reality and Simulated Environments;1;16.6
2;328;Virtual Reality and Simulated Environments;1;18.6
2;328;Virtual Reality and Simulated Environments;1;17.7
2;328;Virtual Reality and Simulated Environments;1;20
2;328;Virtual Reality and Simulated Environments;1;16.1
2;328;Virtual Reality and Simulated Environments;1;19.7
2;328;Xenobiology and Extraterrestrial Life;1;3
2;328;Xenobiology and Extraterrestrial Life;1;11.25
2;328;Xenobiology and Extraterrestrial Life;1;7.5
2;328;Xenobiology and Extraterrestrial Life;1;7.5
2;333;Artificial Intelligence and Robotics;2;11.1
2;333;Artificial Intelligence and Robotics;2;9
